,Sëmundje,Simptomë_1,Simptomë_2,Simptomë_3,Simptomë_4
3894,Impetigo,skuqje_lëkure,ethe_elartë,flluska,plagë_kuqe_rreth_hundës
3895,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,njolladiskromike
3896,Alergji,teshtitjetëvazhdueshme,dridhje,të_dridhura,lotimngasytë
3897,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
3898,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
3899,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
3900,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
3901,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
3902,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
3903,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
3904,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
3905,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
3906,Migrena,aciditeti,dispepsi,dhimbje_koke,vizionipaqartëdheishtrembëruar
3907,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
3908,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anëssëtrupit,ndjeshmëriendryshuar
3909,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
3910,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
3911,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
3912,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbje_nyjesh,të_vjella
3913,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
3914,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
3915,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
3916,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
3917,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
3918,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
3919,Hepatiti alkoolik,të_vjella,lëkura_e_kuqe,dhimbje_barku,ënjtja_e_stomakut
3920,Tuberkulozi,të_dridhura,të_vjelladhimbje,lodhje,humbje_peshe
3921,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
3922,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
3923,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitje_tëpërgjakshme
3924,Sulmi në zemër,të_vjella,gulçim,djersitje,dhimbje_gjoksi
3925,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
3926,Hipotireoza,lodhje,shtim_peshe,duar_dhe_këmbëtëftohta,ndryshimehumori
3927,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
3928,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
3929,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
3930,Artriti,dobësi_muskujsh,qafë_ngurtësim,ënjtje_nyjesh,ngurtësi_lëvizjeje
3931,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
3932,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
3933,Infeksioni i traktit urinar,djegie_miktruimi,shqetësimifshikëzësurinare,erëekeqeeurinës,ndjesi_e_urinësevazhdueshme
3934,Psoriasis,skuqje_lëkure,dhimbje_nyjesh,qërim_lëkurë,pluhur_si_argjendi
3935,Impetigo,skuqje_lëkure,temperaturë_e_lartë,flluska,plagë_kuqe_rreth_hundës
3936,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,njolladiskromike
3937,Alergji,teshtitje_e_vazhdueshme,dridhje,të_dridhura,lotimngasytë
3938,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
3939,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
3940,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
3941,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
3942,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
3943,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
3944,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
3945,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
3946,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
3947,Migrena,aciditeti,dispepsi,dhimbje_koke,vizionipaqartëdheishtrembëruar
3948,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
3949,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anë_trupore,ndjeshmëriendryshuar
3950,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
3951,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
3952,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
3953,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbjekyçesh,të_vjella
3954,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
3955,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
3956,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
3957,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
3958,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
3959,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
3960,Hepatiti alkoolik,të_vjella,lëkura_e_kuqe,dhimbje_barku,ënjtja_e_stomakut
3961,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
3962,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
3963,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
3964,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitjetëpërgjakshme
3965,Sulmi në zemër,të_vjella,gulçim,djersitje,dhimbje_gjoksi
3966,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
3967,Hipotireoza,lodhje,shtim_peshe,duar_dhekëmbëtëftohta,ndryshimehumori
3968,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
3969,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
3970,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
3971,Artriti,dobësi_muskulare,qafë_ngurtësim,ënjtje_nyjesh,ngurtësi_lëvizjeje
3972,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
3973,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
3974,Infeksioni i traktit urinar,djegie_miktruimi,parehati_fshikezeurinare,ere_ekeqeurine,ndjesi_e_urines
3975,Psoriasis,puçrra_lëkure,dhimbje_nyjesh,qërim_lëkure,pluhur_si_argjendi
3976,Impetigo,Skuqja_e_lëkurës,temperaturëtëlartë,flluska,plagëtëkuqerrethhundës
3977,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,erupsionenyjeshtëlëkurës,njolladiskromike
3978,Alergji,teshtitje_e_vazhdueshme,dridhje,dridhje,lotim_ngasyte
3979,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
3980,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
3981,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
3982,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
3983,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
3984,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
3985,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
3986,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
3987,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
3988,Migrena,aciditeti,dispepsi,dhimbje_koke,vizionipaqartëdheishtrembëruar
3989,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
3990,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anë_trupore,ndjeshmëriendryshuar
3991,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
3992,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
3993,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
3994,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbje_nyjesh,të_vjella
3995,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
3996,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
3997,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
3998,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
3999,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
4000,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
4001,Hepatiti alkoolik,të_vjella,lëkura_e_kuqe,dhimbje_barku,ënjtja_e_stomakut
4002,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
4003,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
4004,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
4005,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitjetëpërgjakshme
4006,Sulmi në zemër,të_vjella,gulçim,djersitje,dhimbje_gjoksi
4007,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
4008,Hipotireoza,lodhje,shtim_peshe,duar_dhe_këmbëtëftohta,ndryshimehumori
4009,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
4010,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
4011,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
4012,Artriti,dobësi_muskujsh,qafë_ngurtësim,ënjtje_nyjesh,lëvizje_ngurtësi
4013,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
4014,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
4015,Infeksioni i traktit urinar,djegie_miktruimi,shqetësimifshikëzës,erëekeqe_urine,ndjesi_e_urinësevazhdueshme
4016,Psoriasis,skuqje_lëkure,dhimbje_nyjesh,lëkura_lëkurëg,pluhur_si_argjendi
4017,Impetigo,skuqje_lëkure,temperaturë_e_lartë,flluska,plagë_kuqe_rreth_hundës
4018,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,njolladiskromike
4019,Alergji,teshtitje_e_vazhdueshme,dridhje,dridhje,lotim_ngasyte
4020,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
4021,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
4022,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
4023,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
4024,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
4025,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
4026,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
4027,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
4028,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
4029,Migrena,aciditeti,dispepsi,dhimbje_koke,vizion_turbullt_dhe_i_shtrembëruar
4030,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
4031,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anë_trupore,ndjeshmëriendryshuar
4032,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
4033,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
4034,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
4035,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbjekyçesh,të_vjella
4036,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
4037,Hepatiti A,dhimbje_nyjesh,të_vjella,lëkura_e_kuqe,urina_e_errët
4038,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
4039,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
4040,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
4041,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
4042,Hepatiti alkoolik,të_vjella,lëkura_e_kuqe,dhimbje_barku,ënjtja_e_stomakut
4043,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
4044,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
4045,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
4046,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitjetëpërgjakshme
4047,Sulmi në zemër,të_vjella,gulçim,djersitje,dhimbje_gjoksi
4048,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
4049,Hipotireoza,lodhje,shtim_peshe,duar_dhekëmbëtëftohta,ndryshimehumori
4050,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
4051,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
4052,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
4053,Artriti,dobësi_muskulare,qafë_ngurtësim,ënjtje_nyjesh,ngurtësi_lëvizjeje
4054,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
4055,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
4056,Infeksioni i traktit urinar,djegie_miktruimi,parehati_fshikezeurinare,ere_ekeqeurine,ndjesi_e_urines
4057,Psoriasis,skuqje_lëkure,dhimbje_nyjesh,qërim_lëkurë,pluhur_si_argjendi
4058,Impetigo,skuqje_lëkure,ethe_elartë,flluska,plagë_kuqe_rreth_hundës
4059,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,erupsionenyjeshtëlëkurës,njolladiskromike
4060,Alergji,teshtitje_e_vazhdueshme,dridhje,dridhje,lotim_ngasyte
4061,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
4062,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
4063,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
4064,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,barku_dhimbje
4065,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
4066,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
4067,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
4068,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
4069,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
4070,Migrena,aciditeti,dispepsi,dhimbje_koke,vizionipaqartëdheishtrembëruar
4071,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
4072,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anë_trupore,ndjeshmëriendryshuar
4073,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
4074,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
4075,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
4076,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbjekyçesh,të_vjella
4077,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
4078,Hepatiti A,dhimbje_nyjesh,të_vjella,lëkura_e_kuqe,urina_e_errët
4079,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
4080,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
4081,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
4082,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
4083,Hepatiti alkoolik,të_vjella,lëkura_e_kuqe,dhimbje_barku,ënjtja_e_stomakut
4084,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
4085,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
4086,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
4087,Hemorroidet dimorfike (grumbullat),kapsllëku,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitje_tëpërgjakshme
4088,Sulmi në zemër,të_vjella,gulçim,djersitje,dhimbje_gjoksi
4089,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
4090,Hipotireoza,lodhje,shtim_peshe,duar_dhe_këmbëtëftohta,ndryshimet_e_humorit
4091,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
4092,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
4093,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
4094,Artriti,dobësi_muskujsh,qafëtëngurtë,ënjtje_nyjesh,lëvizje_ngurtësi
4095,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
4096,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
4097,Infeksioni i traktit urinar,djegie_miktruimi,shqetësimifshikëzësurinare,erëekeqeeurinës,ndjesi_e_urinësevazhdueshme
4098,Psoriasis,skuqje_lëkure,dhimbje_nyjesh,qërim_lëkure,pluhur_si_argjendi
4099,Impetigo,skuqje_lëkure,temperaturë_e_lartë,flluska,plagë_rreth_hundës
4100,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimetëlëkurësnodal,arnadiskromike
4101,Alergji,teshtitjetevazhdueshme,dridhje,tedridhje,lotimngasyte
4102,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
4103,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
4104,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
4105,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
4106,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
4107,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
4108,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
4109,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
4110,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
4111,Migrena,aciditeti,dispepsi,dhimbje_koke,vizionipaqartëdheishtrembëruar
4112,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
4113,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësienjërësanëtëtrupit,ndjeshmëriendryshuar
4114,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
4115,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
4116,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
4117,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbje_nyjesh,të_vjella
4118,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
4119,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
4120,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
4121,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
4122,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
4123,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
4124,Hepatiti alkoolik,tevjella,lekureeverdhe,dhimbje_barku,ënjtja_e_stomakut
4125,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
4126,Ftohja e zakonshme,teshtitje_e_vazhdueshme,dridhje,lodhje,kollë
4127,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
4128,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitjetëpërgjakshme
4129,Sulmi në zemër,të_vjella,gulçim,djersitje,dhimbje_gjoksi
4130,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
4131,Hipotireoza,lodhje,shtim_peshe,duar_dhekëmbëtëftohta,ndryshimehumori
4132,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
4133,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
4134,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
4135,Artriti,dobësi_muskulare,qafë_ngurtësim,ënjtje_nyjesh,lëvizje_ngurtësi
4136,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
4137,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
4138,Infeksioni i traktit urinar,djegie_miktruimi,shqetësimifshikëzësurinare,erëekeqeeurinës,ndjesi_e_urinësevazhdueshme
4139,Psoriasis,skuqje_lëkure,dhimbje_nyjesh,lëvrim_lëkure,pluhur_si_argjendi
4140,Impetigo,skuqje_lëkure,temperaturë_e_lartë,flluska,plagë_rreth_hundës
4141,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,njolladiskromike
4142,Alergji,teshtitjetevazhdueshme,tedridhje,tedridhje,lotimngasyte
4143,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
4144,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
4145,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
4146,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
4147,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
4148,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
4149,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
4150,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
4151,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
4152,Migrena,aciditeti,dispepsi,dhimbje_koke,vizion_turbullt_dhe_i_shtrembëruar
4153,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
4154,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anë_trupore,ndjesiendryshuar
4155,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
4156,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
4157,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
4158,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbjekyçesh,të_vjella
4159,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
4160,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
4161,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
4162,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
4163,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
4164,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
4165,Hepatiti alkoolik,tevjella,lekureeverdhe,dhimbje_barku,ënjtja_e_stomakut
4166,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
4167,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
4168,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
4169,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitjemegjak
4170,Sulmi në zemër,të_vjella,gulçim,djersitje,dhimbje_gjoksi
4171,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
4172,Hipotireoza,lodhje,shtim_peshe,duar_dhekëmbëtëftohta,ndryshimehumori
4173,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
4174,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
4175,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
4176,Artriti,dobësi_muskujsh,qafë_ngurtësim,ënjtje_nyjesh,lëvizje_ngurtësi
4177,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
4178,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
4179,Infeksioni i traktit urinar,djegie_miktruimi,shqetësimifshikëzës,erëekeqe_urine,ndjesi_e_urinësevazhdueshme
4180,Psoriasis,skuqje_lëkure,dhimbje_nyjesh,qërim_lëkure,pluhur_si_argjendi
4181,Impetigo,skuqje_lëkure,temperaturë_e_lartë,flluska,plagë_kuqe_rreth_hundës
4182,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,njolladiskromike
4183,Alergji,teshtitjetevazhdueshme,tedridhje,tedridhje,lotimngasyte
4184,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
4185,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
4186,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
4187,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
4188,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
4189,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
